Date,Year,Month,Day,YearMonth,Quarter,DayOfWeek,DayOfWeekName,WeekOfYear,IsWeekend,IsMonthStart,IsMonthEnd,IsQuarterStart,IsQuarterEnd,IsYearStart,IsYearEnd
2025-06-12,2025,6,12,2025-06,2,4,Thursday,24,False,False,False,False,False,False,False
2025-06-13,2025,6,13,2025-06,2,5,Friday,24,False,False,False,False,False,False,False
2025-06-14,2025,6,14,2025-06,2,6,Saturday,24,True,False,False,False,False,False,False
2025-06-15,2025,6,15,2025-06,2,7,Sunday,24,True,False,False,False,False,False,False
2025-06-16,2025,6,16,2025-06,2,1,Monday,25,False,False,False,False,False,False,False
2025-06-17,2025,6,17,2025-06,2,2,Tuesday,25,False,False,False,False,False,False,False
2025-06-18,2025,6,18,2025-06,2,3,Wednesday,25,False,False,False,False,False,False,False
2025-06-19,2025,6,19,2025-06,2,4,Thursday,25,False,False,False,False,False,False,False
2025-06-20,2025,6,20,2025-06,2,5,Friday,25,False,False,False,False,False,False,False
2025-06-21,2025,6,21,2025-06,2,6,Saturday,25,True,False,False,False,False,False,False
2025-06-22,2025,6,22,2025-06,2,7,Sunday,25,True,False,False,False,False,False,False
2025-06-23,2025,6,23,2025-06,2,1,Monday,26,False,False,False,False,False,False,False
2025-06-24,2025,6,24,2025-06,2,2,Tuesday,26,False,False,False,False,False,False,False
2025-06-25,2025,6,25,2025-06,2,3,Wednesday,26,False,False,False,False,False,False,False
2025-06-26,2025,6,26,2025-06,2,4,Thursday,26,False,False,False,False,False,False,False
2025-06-27,2025,6,27,2025-06,2,5,Friday,26,False,False,False,False,False,False,False
2025-06-28,2025,6,28,2025-06,2,6,Saturday,26,True,False,False,False,False,False,False
2025-06-29,2025,6,29,2025-06,2,7,Sunday,26,True,False,False,False,False,False,False
2025-06-30,2025,6,30,2025-06,2,1,Monday,27,False,False,True,False,True,False,False
2025-07-01,2025,7,1,2025-07,3,2,Tuesday,27,False,True,False,True,False,False,False
2025-07-02,2025,7,2,2025-07,3,3,Wednesday,27,False,False,False,False,False,False,False
2025-07-03,2025,7,3,2025-07,3,4,Thursday,27,False,False,False,False,False,False,False
2025-07-04,2025,7,4,2025-07,3,5,Friday,27,False,False,False,False,False,False,False
2025-07-05,2025,7,5,2025-07,3,6,Saturday,27,True,False,False,False,False,False,False
2025-07-06,2025,7,6,2025-07,3,7,Sunday,27,True,False,False,False,False,False,False
2025-07-07,2025,7,7,2025-07,3,1,Monday,28,False,False,False,False,False,False,False
2025-07-08,2025,7,8,2025-07,3,2,Tuesday,28,False,False,False,False,False,False,False
2025-07-09,2025,7,9,2025-07,3,3,Wednesday,28,False,False,False,False,False,False,False
2025-07-10,2025,7,10,2025-07,3,4,Thursday,28,False,False,False,False,False,False,False
2025-07-11,2025,7,11,2025-07,3,5,Friday,28,False,False,False,False,False,False,False
2025-07-12,2025,7,12,2025-07,3,6,Saturday,28,True,False,False,False,False,False,False
2025-07-13,2025,7,13,2025-07,3,7,Sunday,28,True,False,False,False,False,False,False
2025-07-14,2025,7,14,2025-07,3,1,Monday,29,False,False,False,False,False,False,False
2025-07-15,2025,7,15,2025-07,3,2,Tuesday,29,False,False,False,False,False,False,False
2025-07-16,2025,7,16,2025-07,3,3,Wednesday,29,False,False,False,False,False,False,False
2025-07-17,2025,7,17,2025-07,3,4,Thursday,29,False,False,False,False,False,False,False
2025-07-18,2025,7,18,2025-07,3,5,Friday,29,False,False,False,False,False,False,False
2025-07-19,2025,7,19,2025-07,3,6,Saturday,29,True,False,False,False,False,False,False
2025-07-20,2025,7,20,2025-07,3,7,Sunday,29,True,False,False,False,False,False,False
2025-07-21,2025,7,21,2025-07,3,1,Monday,30,False,False,False,False,False,False,False
2025-07-22,2025,7,22,2025-07,3,2,Tuesday,30,False,False,False,False,False,False,False
2025-07-23,2025,7,23,2025-07,3,3,Wednesday,30,False,False,False,False,False,False,False
2025-07-24,2025,7,24,2025-07,3,4,Thursday,30,False,False,False,False,False,False,False
2025-07-25,2025,7,25,2025-07,3,5,Friday,30,False,False,False,False,False,False,False
2025-07-26,2025,7,26,2025-07,3,6,Saturday,30,True,False,False,False,False,False,False
2025-07-27,2025,7,27,2025-07,3,7,Sunday,30,True,False,False,False,False,False,False
2025-07-28,2025,7,28,2025-07,3,1,Monday,31,False,False,False,False,False,False,False
2025-07-29,2025,7,29,2025-07,3,2,Tuesday,31,False,False,False,False,False,False,False
2025-07-30,2025,7,30,2025-07,3,3,Wednesday,31,False,False,False,False,False,False,False
2025-07-31,2025,7,31,2025-07,3,4,Thursday,31,False,False,True,False,False,False,False
2025-08-01,2025,8,1,2025-08,3,5,Friday,31,False,True,False,False,False,False,False
2025-08-02,2025,8,2,2025-08,3,6,Saturday,31,True,False,False,False,False,False,False
2025-08-03,2025,8,3,2025-08,3,7,Sunday,31,True,False,False,False,False,False,False
2025-08-04,2025,8,4,2025-08,3,1,Monday,32,False,False,False,False,False,False,False
2025-08-05,2025,8,5,2025-08,3,2,Tuesday,32,False,False,False,False,False,False,False
2025-08-06,2025,8,6,2025-08,3,3,Wednesday,32,False,False,False,False,False,False,False
2025-08-07,2025,8,7,2025-08,3,4,Thursday,32,False,False,False,False,False,False,False
2025-08-08,2025,8,8,2025-08,3,5,Friday,32,False,False,False,False,False,False,False
2025-08-09,2025,8,9,2025-08,3,6,Saturday,32,True,False,False,False,False,False,False
2025-08-10,2025,8,10,2025-08,3,7,Sunday,32,True,False,False,False,False,False,False
2025-08-11,2025,8,11,2025-08,3,1,Monday,33,False,False,False,False,False,False,False
2025-08-12,2025,8,12,2025-08,3,2,Tuesday,33,False,False,False,False,False,False,False
2025-08-13,2025,8,13,2025-08,3,3,Wednesday,33,False,False,False,False,False,False,False
2025-08-14,2025,8,14,2025-08,3,4,Thursday,33,False,False,False,False,False,False,False
2025-08-15,2025,8,15,2025-08,3,5,Friday,33,False,False,False,False,False,False,False
2025-08-16,2025,8,16,2025-08,3,6,Saturday,33,True,False,False,False,False,False,False
2025-08-17,2025,8,17,2025-08,3,7,Sunday,33,True,False,False,False,False,False,False
2025-08-18,2025,8,18,2025-08,3,1,Monday,34,False,False,False,False,False,False,False
2025-08-19,2025,8,19,2025-08,3,2,Tuesday,34,False,False,False,False,False,False,False
2025-08-20,2025,8,20,2025-08,3,3,Wednesday,34,False,False,False,False,False,False,False
2025-08-21,2025,8,21,2025-08,3,4,Thursday,34,False,False,False,False,False,False,False
2025-08-22,2025,8,22,2025-08,3,5,Friday,34,False,False,False,False,False,False,False
2025-08-23,2025,8,23,2025-08,3,6,Saturday,34,True,False,False,False,False,False,False
2025-08-24,2025,8,24,2025-08,3,7,Sunday,34,True,False,False,False,False,False,False
2025-08-25,2025,8,25,2025-08,3,1,Monday,35,False,False,False,False,False,False,False
2025-08-26,2025,8,26,2025-08,3,2,Tuesday,35,False,False,False,False,False,False,False
2025-08-27,2025,8,27,2025-08,3,3,Wednesday,35,False,False,False,False,False,False,False
2025-08-28,2025,8,28,2025-08,3,4,Thursday,35,False,False,False,False,False,False,False
2025-08-29,2025,8,29,2025-08,3,5,Friday,35,False,False,False,False,False,False,False
2025-08-30,2025,8,30,2025-08,3,6,Saturday,35,True,False,False,False,False,False,False
2025-08-31,2025,8,31,2025-08,3,7,Sunday,35,True,False,True,False,False,False,False
2025-09-01,2025,9,1,2025-09,3,1,Monday,36,False,True,False,False,False,False,False
2025-09-02,2025,9,2,2025-09,3,2,Tuesday,36,False,False,False,False,False,False,False
2025-09-03,2025,9,3,2025-09,3,3,Wednesday,36,False,False,False,False,False,False,False
2025-09-04,2025,9,4,2025-09,3,4,Thursday,36,False,False,False,False,False,False,False
2025-09-05,2025,9,5,2025-09,3,5,Friday,36,False,False,False,False,False,False,False
2025-09-06,2025,9,6,2025-09,3,6,Saturday,36,True,False,False,False,False,False,False
2025-09-07,2025,9,7,2025-09,3,7,Sunday,36,True,False,False,False,False,False,False
2025-09-08,2025,9,8,2025-09,3,1,Monday,37,False,False,False,False,False,False,False
2025-09-09,2025,9,9,2025-09,3,2,Tuesday,37,False,False,False,False,False,False,False
2025-09-10,2025,9,10,2025-09,3,3,Wednesday,37,False,False,False,False,False,False,False
2025-09-11,2025,9,11,2025-09,3,4,Thursday,37,False,False,False,False,False,False,False
2025-09-12,2025,9,12,2025-09,3,5,Friday,37,False,False,False,False,False,False,False
2025-09-13,2025,9,13,2025-09,3,6,Saturday,37,True,False,False,False,False,False,False
2025-09-14,2025,9,14,2025-09,3,7,Sunday,37,True,False,False,False,False,False,False
2025-09-15,2025,9,15,2025-09,3,1,Monday,38,False,False,False,False,False,False,False
2025-09-16,2025,9,16,2025-09,3,2,Tuesday,38,False,False,False,False,False,False,False
2025-09-17,2025,9,17,2025-09,3,3,Wednesday,38,False,False,False,False,False,False,False
2025-09-18,2025,9,18,2025-09,3,4,Thursday,38,False,False,False,False,False,False,False
2025-09-19,2025,9,19,2025-09,3,5,Friday,38,False,False,False,False,False,False,False
2025-09-20,2025,9,20,2025-09,3,6,Saturday,38,True,False,False,False,False,False,False
2025-09-21,2025,9,21,2025-09,3,7,Sunday,38,True,False,False,False,False,False,False
2025-09-22,2025,9,22,2025-09,3,1,Monday,39,False,False,False,False,False,False,False
2025-09-23,2025,9,23,2025-09,3,2,Tuesday,39,False,False,False,False,False,False,False
2025-09-24,2025,9,24,2025-09,3,3,Wednesday,39,False,False,False,False,False,False,False
2025-09-25,2025,9,25,2025-09,3,4,Thursday,39,False,False,False,False,False,False,False
2025-09-26,2025,9,26,2025-09,3,5,Friday,39,False,False,False,False,False,False,False
2025-09-27,2025,9,27,2025-09,3,6,Saturday,39,True,False,False,False,False,False,False
2025-09-28,2025,9,28,2025-09,3,7,Sunday,39,True,False,False,False,False,False,False
2025-09-29,2025,9,29,2025-09,3,1,Monday,40,False,False,False,False,False,False,False
2025-09-30,2025,9,30,2025-09,3,2,Tuesday,40,False,False,True,False,True,False,False
2025-10-01,2025,10,1,2025-10,4,3,Wednesday,40,False,True,False,True,False,False,False
2025-10-02,2025,10,2,2025-10,4,4,Thursday,40,False,False,False,False,False,False,False
2025-10-03,2025,10,3,2025-10,4,5,Friday,40,False,False,False,False,False,False,False
2025-10-04,2025,10,4,2025-10,4,6,Saturday,40,True,False,False,False,False,False,False
2025-10-05,2025,10,5,2025-10,4,7,Sunday,40,True,False,False,False,False,False,False
2025-10-06,2025,10,6,2025-10,4,1,Monday,41,False,False,False,False,False,False,False
2025-10-07,2025,10,7,2025-10,4,2,Tuesday,41,False,False,False,False,False,False,False
2025-10-08,2025,10,8,2025-10,4,3,Wednesday,41,False,False,False,False,False,False,False
2025-10-09,2025,10,9,2025-10,4,4,Thursday,41,False,False,False,False,False,False,False
2025-10-10,2025,10,10,2025-10,4,5,Friday,41,False,False,False,False,False,False,False
2025-10-11,2025,10,11,2025-10,4,6,Saturday,41,True,False,False,False,False,False,False
2025-10-12,2025,10,12,2025-10,4,7,Sunday,41,True,False,False,False,False,False,False
2025-10-13,2025,10,13,2025-10,4,1,Monday,42,False,False,False,False,False,False,False
2025-10-14,2025,10,14,2025-10,4,2,Tuesday,42,False,False,False,False,False,False,False
2025-10-15,2025,10,15,2025-10,4,3,Wednesday,42,False,False,False,False,False,False,False
2025-10-16,2025,10,16,2025-10,4,4,Thursday,42,False,False,False,False,False,False,False
2025-10-17,2025,10,17,2025-10,4,5,Friday,42,False,False,False,False,False,False,False
2025-10-18,2025,10,18,2025-10,4,6,Saturday,42,True,False,False,False,False,False,False
2025-10-19,2025,10,19,2025-10,4,7,Sunday,42,True,False,False,False,False,False,False
2025-10-20,2025,10,20,2025-10,4,1,Monday,43,False,False,False,False,False,False,False
2025-10-21,2025,10,21,2025-10,4,2,Tuesday,43,False,False,False,False,False,False,False
2025-10-22,2025,10,22,2025-10,4,3,Wednesday,43,False,False,False,False,False,False,False
2025-10-23,2025,10,23,2025-10,4,4,Thursday,43,False,False,False,False,False,False,False
2025-10-24,2025,10,24,2025-10,4,5,Friday,43,False,False,False,False,False,False,False
2025-10-25,2025,10,25,2025-10,4,6,Saturday,43,True,False,False,False,False,False,False
2025-10-26,2025,10,26,2025-10,4,7,Sunday,43,True,False,False,False,False,False,False
2025-10-27,2025,10,27,2025-10,4,1,Monday,44,False,False,False,False,False,False,False
2025-10-28,2025,10,28,2025-10,4,2,Tuesday,44,False,False,False,False,False,False,False
2025-10-29,2025,10,29,2025-10,4,3,Wednesday,44,False,False,False,False,False,False,False
2025-10-30,2025,10,30,2025-10,4,4,Thursday,44,False,False,False,False,False,False,False
2025-10-31,2025,10,31,2025-10,4,5,Friday,44,False,False,True,False,False,False,False
2025-11-01,2025,11,1,2025-11,4,6,Saturday,44,True,True,False,False,False,False,False
2025-11-02,2025,11,2,2025-11,4,7,Sunday,44,True,False,False,False,False,False,False
2025-11-03,2025,11,3,2025-11,4,1,Monday,45,False,False,False,False,False,False,False
2025-11-04,2025,11,4,2025-11,4,2,Tuesday,45,False,False,False,False,False,False,False
2025-11-05,2025,11,5,2025-11,4,3,Wednesday,45,False,False,False,False,False,False,False
2025-11-06,2025,11,6,2025-11,4,4,Thursday,45,False,False,False,False,False,False,False
2025-11-07,2025,11,7,2025-11,4,5,Friday,45,False,False,False,False,False,False,False
2025-11-08,2025,11,8,2025-11,4,6,Saturday,45,True,False,False,False,False,False,False
2025-11-09,2025,11,9,2025-11,4,7,Sunday,45,True,False,False,False,False,False,False
2025-11-10,2025,11,10,2025-11,4,1,Monday,46,False,False,False,False,False,False,False
2025-11-11,2025,11,11,2025-11,4,2,Tuesday,46,False,False,False,False,False,False,False
2025-11-12,2025,11,12,2025-11,4,3,Wednesday,46,False,False,False,False,False,False,False
2025-11-13,2025,11,13,2025-11,4,4,Thursday,46,False,False,False,False,False,False,False
2025-11-14,2025,11,14,2025-11,4,5,Friday,46,False,False,False,False,False,False,False
2025-11-15,2025,11,15,2025-11,4,6,Saturday,46,True,False,False,False,False,False,False
2025-11-16,2025,11,16,2025-11,4,7,Sunday,46,True,False,False,False,False,False,False
2025-11-17,2025,11,17,2025-11,4,1,Monday,47,False,False,False,False,False,False,False
2025-11-18,2025,11,18,2025-11,4,2,Tuesday,47,False,False,False,False,False,False,False
2025-11-19,2025,11,19,2025-11,4,3,Wednesday,47,False,False,False,False,False,False,False
2025-11-20,2025,11,20,2025-11,4,4,Thursday,47,False,False,False,False,False,False,False
2025-11-21,2025,11,21,2025-11,4,5,Friday,47,False,False,False,False,False,False,False
2025-11-22,2025,11,22,2025-11,4,6,Saturday,47,True,False,False,False,False,False,False
2025-11-23,2025,11,23,2025-11,4,7,Sunday,47,True,False,False,False,False,False,False
2025-11-24,2025,11,24,2025-11,4,1,Monday,48,False,False,False,False,False,False,False
2025-11-25,2025,11,25,2025-11,4,2,Tuesday,48,False,False,False,False,False,False,False
2025-11-26,2025,11,26,2025-11,4,3,Wednesday,48,False,False,False,False,False,False,False
2025-11-27,2025,11,27,2025-11,4,4,Thursday,48,False,False,False,False,False,False,False
2025-11-28,2025,11,28,2025-11,4,5,Friday,48,False,False,False,False,False,False,False
2025-11-29,2025,11,29,2025-11,4,6,Saturday,48,True,False,False,False,False,False,False
2025-11-30,2025,11,30,2025-11,4,7,Sunday,48,True,False,True,False,False,False,False
2025-12-01,2025,12,1,2025-12,4,1,Monday,49,False,True,False,False,False,False,False
2025-12-02,2025,12,2,2025-12,4,2,Tuesday,49,False,False,False,False,False,False,False
2025-12-03,2025,12,3,2025-12,4,3,Wednesday,49,False,False,False,False,False,False,False
2025-12-04,2025,12,4,2025-12,4,4,Thursday,49,False,False,False,False,False,False,False
2025-12-05,2025,12,5,2025-12,4,5,Friday,49,False,False,False,False,False,False,False
2025-12-06,2025,12,6,2025-12,4,6,Saturday,49,True,False,False,False,False,False,False
2025-12-07,2025,12,7,2025-12,4,7,Sunday,49,True,False,False,False,False,False,False
2025-12-08,2025,12,8,2025-12,4,1,Monday,50,False,False,False,False,False,False,False
2025-12-09,2025,12,9,2025-12,4,2,Tuesday,50,False,False,False,False,False,False,False
2025-12-10,2025,12,10,2025-12,4,3,Wednesday,50,False,False,False,False,False,False,False
2025-12-11,2025,12,11,2025-12,4,4,Thursday,50,False,False,False,False,False,False,False
2025-12-12,2025,12,12,2025-12,4,5,Friday,50,False,False,False,False,False,False,False
2025-12-13,2025,12,13,2025-12,4,6,Saturday,50,True,False,False,False,False,False,False
2025-12-14,2025,12,14,2025-12,4,7,Sunday,50,True,False,False,False,False,False,False
2025-12-15,2025,12,15,2025-12,4,1,Monday,51,False,False,False,False,False,False,False
2025-12-16,2025,12,16,2025-12,4,2,Tuesday,51,False,False,False,False,False,False,False
2025-12-17,2025,12,17,2025-12,4,3,Wednesday,51,False,False,False,False,False,False,False
2025-12-18,2025,12,18,2025-12,4,4,Thursday,51,False,False,False,False,False,False,False
2025-12-19,2025,12,19,2025-12,4,5,Friday,51,False,False,False,False,False,False,False
2025-12-20,2025,12,20,2025-12,4,6,Saturday,51,True,False,False,False,False,False,False
2025-12-21,2025,12,21,2025-12,4,7,Sunday,51,True,False,False,False,False,False,False
2025-12-22,2025,12,22,2025-12,4,1,Monday,52,False,False,False,False,False,False,False
2025-12-23,2025,12,23,2025-12,4,2,Tuesday,52,False,False,False,False,False,False,False
2025-12-24,2025,12,24,2025-12,4,3,Wednesday,52,False,False,False,False,False,False,False
2025-12-25,2025,12,25,2025-12,4,4,Thursday,52,False,False,False,False,False,False,False
2025-12-26,2025,12,26,2025-12,4,5,Friday,52,False,False,False,False,False,False,False
2025-12-27,2025,12,27,2025-12,4,6,Saturday,52,True,False,False,False,False,False,False
2025-12-28,2025,12,28,2025-12,4,7,Sunday,52,True,False,False,False,False,False,False
2025-12-29,2025,12,29,2025-12,4,1,Monday,1,False,False,False,False,False,False,False
2025-12-30,2025,12,30,2025-12,4,2,Tuesday,1,False,False,False,False,False,False,False
2025-12-31,2025,12,31,2025-12,4,3,Wednesday,1,False,False,True,False,True,False,True
