Order,OrderItem,Product,Qty,Price,Sales,Currency
100197,1,P0562,6,34.0,204.0,EUR
100197,2,P0408,5,109.0,545.0,EUR
100197,3,P0149,6,29.0,174.0,EUR
100197,4,P0611,8,34.0,272.0,EUR
100198,1,P0110,10,19.0,190.0,EUR
100198,2,P0584,1,48.4,48.4,USD
100198,3,P0449,10,70.0,700.0,EUR
100199,1,P0109,5,34.0,170.0,EUR
100199,2,P0278,5,24.0,120.0,EUR
100199,3,P0255,1,39.0,39.0,EUR
100200,1,P0352,8,37.4,299.2,USD
100200,2,P0213,6,19.0,114.0,EUR
100200,3,P0471,10,44.0,440.0,EUR
100201,1,P0578,2,34.0,68.0,EUR
100201,2,P0007,2,1199.0,2398.0,EUR
100201,3,P0379,4,34.0,136.0,EUR
100201,4,P0592,4,37.4,149.6,USD
100202,1,P0166,4,19.0,76.0,EUR
100202,2,P0414,6,89.0,534.0,EUR
100202,3,P0044,5,669.0,3345.0,EUR
100203,1,P0205,7,37.4,261.8,USD
100203,2,P0146,6,14.0,84.0,EUR
100203,3,P0625,1,29.0,29.0,EUR
100203,4,P0336,8,29.0,232.0,EUR
100204,1,P0538,5,48.4,242.0,USD
100205,1,P0475,6,39.0,234.0,EUR
100205,2,P0022,5,899.0,4495.0,EUR
100205,3,P0625,4,29.0,116.0,EUR
100205,4,P0534,5,42.9,214.5,USD
100206,1,P0154,7,37.4,261.8,USD
100206,2,P0120,9,29.0,261.0,EUR
100206,3,P0449,6,70.0,420.0,EUR
100207,1,P0011,5,1670.9,8354.5,USD
100207,2,P0210,10,24.0,240.0,EUR
100207,3,P0552,5,39.0,195.0,EUR
100207,4,P0499,6,39.0,234.0,EUR
100207,5,P0312,2,24.0,48.0,EUR
100208,1,P0112,10,42.9,429.0,USD
100208,2,P0100,5,460.9,2304.5,USD
100208,3,P0043,9,549.0,4941.0,EUR
100209,1,P0161,2,42.9,85.8,USD
100209,2,P0154,7,34.0,238.0,EUR
100210,1,P0429,4,43.0,172.0,EUR
100210,2,P0226,7,20.9,146.3,USD
100210,3,P0488,1,29.0,29.0,EUR
100210,4,P0532,6,34.0,204.0,EUR
100210,5,P0616,7,34.0,238.0,EUR
100211,1,P0611,5,34.0,170.0,EUR
100211,2,P0285,2,21.0,42.0,EUR
100211,3,P0608,8,31.9,255.2,USD
100212,1,P0203,6,34.0,204.0,EUR
100212,2,P0018,6,1406.9,8441.4,USD
100212,3,P0615,10,31.9,319.0,USD
100212,4,P0313,2,12.0,24.0,EUR
100213,1,P0286,2,21.0,42.0,EUR
100213,2,P0498,10,48.4,484.0,USD
100213,3,P0168,5,20.9,104.5,USD
100214,1,P0477,6,37.4,224.4,USD
100214,2,P0219,2,26.4,52.8,USD
100214,3,P0625,6,29.0,174.0,EUR
100214,4,P0522,2,31.9,63.8,USD
100214,5,P0138,10,31.9,319.0,USD
100215,1,P0229,6,16.0,96.0,EUR
100215,2,P0225,6,34.0,204.0,EUR
100215,3,P0460,7,48.4,338.8,USD
100215,4,P0251,10,20.9,209.0,USD
100216,1,P0079,1,493.9,493.9,USD
100216,2,P0119,6,34.0,204.0,EUR
100217,1,P0133,1,19.0,19.0,EUR
100218,1,P0110,8,19.0,152.0,EUR
100218,2,P0613,6,42.9,257.4,USD
100218,3,P0129,1,19.0,19.0,EUR
100218,4,P0178,7,19.0,133.0,EUR
100218,5,P0076,4,1299.0,5196.0,EUR
100219,1,P0081,4,729.0,2916.0,EUR
100219,2,P0251,2,19.0,38.0,EUR
100219,3,P0394,1,34.0,34.0,EUR
100220,1,P0576,2,42.9,85.8,USD
100220,2,P0099,7,319.0,2233.0,EUR
100220,3,P0388,3,37.4,112.2,USD
100221,1,P0265,9,39.0,351.0,EUR
100221,2,P0449,9,77.0,693.0,USD
100221,3,P0085,9,599.0,5391.0,EUR
100221,4,P0532,1,34.0,34.0,EUR
100222,1,P0568,4,39.0,156.0,EUR
100222,2,P0247,2,29.0,58.0,EUR
100222,3,P0211,8,19.0,152.0,EUR
100222,4,P0600,2,44.0,88.0,EUR
100222,5,P0166,4,20.9,83.6,USD
100223,1,P0044,8,669.0,5352.0,EUR
100223,2,P0341,6,23.1,138.6,USD
100223,3,P0432,4,14.3,57.2,USD
100223,4,P0375,1,34.0,34.0,EUR
100223,5,P0142,3,39.0,117.0,EUR
100224,1,P0560,5,39.0,195.0,EUR
100225,1,P0101,10,99.0,990.0,EUR
100225,2,P0083,3,1119.0,3357.0,EUR
100226,1,P0146,9,15.4,138.6,USD
100226,2,P0213,8,19.0,152.0,EUR
100226,3,P0119,5,34.0,170.0,EUR
100226,4,P0413,7,69.0,483.0,EUR
100226,5,P0018,3,1279.0,3837.0,EUR
100227,1,P0585,9,44.0,396.0,EUR
100227,2,P0369,3,21.0,63.0,EUR
100228,1,P0155,8,34.0,272.0,EUR
100228,2,P0506,8,29.0,232.0,EUR
100228,3,P0603,1,42.9,42.9,USD
100229,1,P0526,2,29.0,58.0,EUR
100229,2,P0039,4,1179.0,4716.0,EUR
100230,1,P0312,6,24.0,144.0,EUR
100230,2,P0075,8,529.0,4232.0,EUR
100230,3,P0302,6,39.0,234.0,EUR
100230,4,P0461,8,48.4,387.2,USD
100230,5,P0489,6,39.0,234.0,EUR
100231,1,P0614,5,39.0,195.0,EUR
100231,2,P0268,6,29.0,174.0,EUR
100232,1,P0180,10,39.0,390.0,EUR
100233,1,P0077,10,1560.9,15609.0,USD
100233,2,P0176,6,19.0,114.0,EUR
100233,3,P0271,4,14.0,56.0,EUR
100233,4,P0032,9,569.0,5121.0,EUR
100233,5,P0399,3,39.0,117.0,EUR
100234,1,P0126,9,29.0,261.0,EUR
100234,2,P0047,3,819.0,2457.0,EUR
100234,3,P0459,3,29.0,87.0,EUR
100235,1,P0606,1,34.0,34.0,EUR
100235,2,P0120,6,31.9,191.4,USD
100235,3,P0111,1,26.4,26.4,USD
100236,1,P0281,9,24.0,216.0,EUR
100236,2,P0046,10,768.9,7689.0,USD
100236,3,P0278,6,24.0,144.0,EUR
100236,4,P0039,1,1296.9,1296.9,USD
100236,5,P0190,7,29.0,203.0,EUR
100237,1,P0464,7,39.0,273.0,EUR
100238,1,P0102,2,163.9,327.8,USD
100238,2,P0240,2,34.0,68.0,EUR
100238,3,P0292,9,39.0,351.0,EUR
100238,4,P0187,4,13.2,52.8,USD
100238,5,P0045,8,829.0,6632.0,EUR
100239,1,P0185,2,39.0,78.0,EUR
100239,2,P0232,6,34.0,204.0,EUR
100239,3,P0439,8,23.0,184.0,EUR
100239,4,P0454,10,62.0,620.0,EUR
100240,1,P0420,4,39.0,156.0,EUR
100240,2,P0604,6,37.4,224.4,USD
100240,3,P0214,3,29.0,87.0,EUR
100240,4,P0371,2,29.0,58.0,EUR
100240,5,P0521,9,37.4,336.6,USD
100241,1,P0246,10,37.4,374.0,USD
100241,2,P0049,7,799.0,5593.0,EUR
100241,3,P0407,9,149.0,1341.0,EUR
100241,4,P0342,6,21.0,126.0,EUR
100242,1,P0398,3,16.0,48.0,EUR
100242,2,P0458,6,94.6,567.6,USD
100242,3,P0422,5,129.0,645.0,EUR
100242,4,P0260,5,20.9,104.5,USD
100243,1,P0168,6,19.0,114.0,EUR
100243,2,P0590,8,34.0,272.0,EUR
100243,3,P0301,10,34.0,340.0,EUR
100244,1,P0021,5,911.9,4559.5,USD
100244,2,P0483,5,29.0,145.0,EUR
100244,3,P0378,9,26.4,237.6,USD
100244,4,P0575,4,39.0,156.0,EUR
100244,5,P0327,1,15.4,15.4,USD
100245,1,P0093,3,509.0,1527.0,EUR
100246,1,P0007,3,1199.0,3597.0,EUR
100246,2,P0618,3,34.0,102.0,EUR
100246,3,P0610,8,34.0,272.0,EUR
100247,1,P0213,3,19.0,57.0,EUR
100248,1,P0129,3,19.0,57.0,EUR
100248,2,P0298,8,19.0,152.0,EUR
100248,3,P0523,9,34.0,306.0,EUR
100248,4,P0487,1,37.4,37.4,USD
100248,5,P0138,8,29.0,232.0,EUR
100249,1,P0025,4,1049.0,4196.0,EUR
100249,2,P0282,1,34.0,34.0,EUR
100249,3,P0562,9,34.0,306.0,EUR
100249,4,P0346,4,29.0,116.0,EUR
100249,5,P0443,6,93.0,558.0,EUR
100250,1,P0173,8,12.0,96.0,EUR
100250,2,P0091,4,229.0,916.0,EUR
100250,3,P0448,7,46.2,323.4,USD
100251,1,P0417,9,53.9,485.1,USD
100252,1,P0623,3,34.0,102.0,EUR
100253,1,P0501,1,44.0,44.0,EUR
100253,2,P0539,4,42.9,171.6,USD
100254,1,P0472,5,44.0,220.0,EUR
100254,2,P0607,5,39.0,195.0,EUR
100254,3,P0573,1,39.0,39.0,EUR
100255,1,P0565,5,39.0,195.0,EUR
100256,1,P0263,8,42.9,343.2,USD
100256,2,P0223,9,34.0,306.0,EUR
100256,3,P0310,8,29.0,232.0,EUR
100257,1,P0573,4,39.0,156.0,EUR
100257,2,P0480,4,29.0,116.0,EUR
100258,1,P0195,2,39.0,78.0,EUR
100258,2,P0325,8,29.0,232.0,EUR
100258,3,P0526,10,29.0,290.0,EUR
100258,4,P0504,1,42.9,42.9,USD
100258,5,P0461,8,44.0,352.0,EUR
100259,1,P0229,4,16.0,64.0,EUR
100259,2,P0234,9,34.0,306.0,EUR
100259,3,P0544,9,48.4,435.6,USD
100259,4,P0607,6,42.9,257.4,USD
100260,1,P0109,1,34.0,34.0,EUR
100260,2,P0100,10,419.0,4190.0,EUR
100260,3,P0298,1,20.9,20.9,USD
100260,4,P0545,9,29.0,261.0,EUR
100261,1,P0069,9,929.0,8361.0,EUR
100261,2,P0005,6,1219.0,7314.0,EUR
100261,3,P0365,6,37.4,224.4,USD
100261,4,P0241,6,34.0,204.0,EUR
100261,5,P0073,10,249.0,2490.0,EUR
100262,1,P0563,9,48.4,435.6,USD
100262,2,P0566,8,29.0,232.0,EUR
100263,1,P0139,8,29.0,232.0,EUR
100263,2,P0616,1,34.0,34.0,EUR
100263,3,P0260,2,19.0,38.0,EUR
100264,1,P0304,1,19.0,19.0,EUR
100265,1,P0015,3,1079.0,3237.0,EUR
100266,1,P0395,9,34.0,306.0,EUR
100266,2,P0413,7,69.0,483.0,EUR
100266,3,P0365,7,34.0,238.0,EUR
100266,4,P0367,1,19.0,19.0,EUR
100267,1,P0455,5,75.0,375.0,EUR
100268,1,P0179,6,31.9,191.4,USD
100268,2,P0458,7,86.0,602.0,EUR
100268,3,P0541,6,42.9,257.4,USD
100269,1,P0227,3,19.0,57.0,EUR
100269,2,P0274,10,29.0,290.0,EUR
100269,3,P0496,8,44.0,352.0,EUR
100270,1,P0605,8,29.0,232.0,EUR
100270,2,P0518,6,44.0,264.0,EUR
100270,3,P0514,6,34.0,204.0,EUR
100271,1,P0418,10,24.0,240.0,EUR
100271,2,P0277,10,42.9,429.0,USD
100272,1,P0033,7,729.0,5103.0,EUR
100272,2,P0261,3,39.0,117.0,EUR
100272,3,P0141,7,26.4,184.8,USD
100273,1,P0056,5,460.9,2304.5,USD
100273,2,P0122,4,19.0,76.0,EUR
100273,3,P0325,2,29.0,58.0,EUR
100273,4,P0304,6,19.0,114.0,EUR
100273,5,P0009,2,1479.0,2958.0,EUR
100274,1,P0453,1,30.0,30.0,EUR
100274,2,P0106,10,24.0,240.0,EUR
100274,3,P0241,5,34.0,170.0,EUR
100275,1,P0248,9,39.0,351.0,EUR
100275,2,P0576,7,39.0,273.0,EUR
100276,1,P0414,1,97.9,97.9,USD
100276,2,P0567,7,44.0,308.0,EUR
100276,3,P0287,5,19.0,95.0,EUR
100277,1,P0540,5,29.0,145.0,EUR
100278,1,P0053,10,519.0,5190.0,EUR
100279,1,P0307,9,37.4,336.6,USD
100279,2,P0174,10,12.0,120.0,EUR
100279,3,P0485,6,37.4,224.4,USD
100279,4,P0346,10,31.9,319.0,USD
100279,5,P0032,10,569.0,5690.0,EUR
100280,1,P0474,4,44.0,176.0,EUR
100280,2,P0343,1,29.0,29.0,EUR
100281,1,P0393,2,34.0,68.0,EUR
100281,2,P0228,10,34.0,340.0,EUR
100281,3,P0271,9,15.4,138.6,USD
100282,1,P0246,6,34.0,204.0,EUR
100282,2,P0014,8,1010.9,8087.2,USD
100282,3,P0173,6,13.2,79.2,USD
100282,4,P0472,4,48.4,193.6,USD
100283,1,P0106,9,26.4,237.6,USD
100283,2,P0494,6,42.9,257.4,USD
100283,3,P0002,8,1069.0,8552.0,EUR
100283,4,P0254,8,20.9,167.2,USD
100283,5,P0454,4,62.0,248.0,EUR
100284,1,P0558,2,34.0,68.0,EUR
100285,1,P0367,10,19.0,190.0,EUR
100286,1,P0447,10,46.2,462.0,USD
100286,2,P0268,8,31.9,255.2,USD
100286,3,P0476,10,48.4,484.0,USD
100286,4,P0279,5,29.0,145.0,EUR
100286,5,P0420,7,39.0,273.0,EUR
100287,1,P0090,9,929.0,8361.0,EUR
100287,2,P0111,5,24.0,120.0,EUR
100288,1,P0336,4,29.0,116.0,EUR
100289,1,P0340,2,34.0,68.0,EUR
100289,2,P0569,7,34.0,238.0,EUR
100290,1,P0440,4,18.0,72.0,EUR
100290,2,P0215,1,12.0,12.0,EUR
100291,1,P0383,2,18.0,36.0,EUR
100292,1,P0535,3,29.0,87.0,EUR
100293,1,P0327,2,14.0,28.0,EUR
100293,2,P0319,2,34.0,68.0,EUR
100293,3,P0192,4,39.0,156.0,EUR
100294,1,P0357,6,39.0,234.0,EUR
100294,2,P0566,6,31.9,191.4,USD
100294,3,P0148,10,24.0,240.0,EUR
100295,1,P0600,7,48.4,338.8,USD
100296,1,P0441,1,39.6,39.6,USD
100296,2,P0328,8,12.0,96.0,EUR
100296,3,P0373,6,24.0,144.0,EUR
100296,4,P0584,6,44.0,264.0,EUR
100297,1,P0112,3,39.0,117.0,EUR
100297,2,P0001,6,949.0,5694.0,EUR
100297,3,P0333,1,31.9,31.9,USD
100297,4,P0251,1,20.9,20.9,USD
100297,5,P0590,1,34.0,34.0,EUR
100298,1,P0580,2,34.0,68.0,EUR
100298,2,P0471,8,44.0,352.0,EUR
100298,3,P0162,9,37.4,336.6,USD
100298,4,P0598,8,39.0,312.0,EUR
100299,1,P0542,4,29.0,116.0,EUR
100299,2,P0569,2,34.0,68.0,EUR
100300,1,P0070,4,699.0,2796.0,EUR
100301,1,P0619,1,39.0,39.0,EUR
100301,2,P0529,4,44.0,176.0,EUR
100302,1,P0516,5,29.0,145.0,EUR
100302,2,P0603,3,39.0,117.0,EUR
100302,3,P0182,1,39.0,39.0,EUR
100302,4,P0506,10,31.9,319.0,USD
100302,5,P0338,5,29.0,145.0,EUR
100303,1,P0170,5,39.0,195.0,EUR
100303,2,P0417,6,49.0,294.0,EUR
100304,1,P0065,6,519.0,3114.0,EUR
100304,2,P0063,1,856.9,856.9,USD
100305,1,P0525,10,29.0,290.0,EUR
100306,1,P0246,1,34.0,34.0,EUR
100306,2,P0019,2,549.0,1098.0,EUR
100306,3,P0043,10,549.0,5490.0,EUR
100306,4,P0469,4,34.0,136.0,EUR
100307,1,P0070,4,699.0,2796.0,EUR
100307,2,P0239,2,20.9,41.8,USD
100308,1,P0068,1,769.0,769.0,EUR
100308,2,P0570,6,44.0,264.0,EUR
100308,3,P0129,10,19.0,190.0,EUR
100309,1,P0170,6,39.0,234.0,EUR
100309,2,P0486,10,44.0,440.0,EUR
100309,3,P0189,4,20.9,83.6,USD
100309,4,P0353,5,29.0,145.0,EUR
100309,5,P0564,5,48.4,242.0,USD
100310,1,P0272,9,17.6,158.4,USD
100311,1,P0167,1,39.0,39.0,EUR
100312,1,P0201,3,19.8,59.4,USD
100312,2,P0484,3,48.4,145.2,USD
100312,3,P0607,2,39.0,78.0,EUR
100312,4,P0230,9,12.0,108.0,EUR
100313,1,P0315,5,24.0,120.0,EUR
100313,2,P0402,9,53.9,485.1,USD
100313,3,P0431,6,103.4,620.4,USD
100314,1,P0568,2,39.0,78.0,EUR
100314,2,P0614,8,39.0,312.0,EUR
100314,3,P0108,7,39.0,273.0,EUR
100314,4,P0454,2,62.0,124.0,EUR
100315,1,P0034,7,379.0,2653.0,EUR
100315,2,P0291,10,31.9,319.0,USD
100315,3,P0156,9,29.0,261.0,EUR
100315,4,P0490,5,48.4,242.0,USD
100315,5,P0499,9,39.0,351.0,EUR
100316,1,P0248,7,39.0,273.0,EUR
100316,2,P0449,5,77.0,385.0,USD
100316,3,P0338,9,29.0,261.0,EUR
100317,1,P0220,3,26.4,79.2,USD
100317,2,P0279,4,31.9,127.6,USD
100318,1,P0426,8,20.9,167.2,USD
100318,2,P0310,8,29.0,232.0,EUR
100318,3,P0100,2,460.9,921.8,USD
100319,1,P0282,8,34.0,272.0,EUR
100320,1,P0520,5,39.0,195.0,EUR
100321,1,P0595,8,44.0,352.0,EUR
100322,1,P0096,10,636.9,6369.0,USD
100322,2,P0581,7,48.4,338.8,USD
100322,3,P0003,10,1229.0,12290.0,EUR
100322,4,P0555,10,48.4,484.0,USD
100322,5,P0197,1,26.4,26.4,USD
100323,1,P0370,8,21.0,168.0,EUR
100323,2,P0214,1,29.0,29.0,EUR
100323,3,P0263,7,39.0,273.0,EUR
100323,4,P0564,5,44.0,220.0,EUR
100323,5,P0413,1,69.0,69.0,EUR
100324,1,P0135,10,26.4,264.0,USD
100324,2,P0625,10,29.0,290.0,EUR
100324,3,P0488,4,29.0,116.0,EUR
100324,4,P0105,3,29.0,87.0,EUR
100325,1,P0175,1,31.9,31.9,USD
100325,2,P0150,7,29.0,203.0,EUR
100326,1,P0264,4,26.4,105.6,USD
100326,2,P0334,1,19.0,19.0,EUR
100326,3,P0388,2,34.0,68.0,EUR
100327,1,P0150,10,29.0,290.0,EUR
100327,2,P0200,7,39.0,273.0,EUR
100327,3,P0163,7,29.0,203.0,EUR
100327,4,P0447,2,46.2,92.4,USD
100328,1,P0062,1,680.9,680.9,USD
100328,2,P0229,5,16.0,80.0,EUR
100328,3,P0505,8,34.0,272.0,EUR
100328,4,P0281,7,24.0,168.0,EUR
100329,1,P0357,3,39.0,117.0,EUR
100329,2,P0017,3,1119.0,3357.0,EUR
100329,3,P0619,6,39.0,234.0,EUR
100329,4,P0479,8,34.0,272.0,EUR
100330,1,P0513,6,37.4,224.4,USD
100330,2,P0351,1,39.0,39.0,EUR
100330,3,P0297,4,29.0,116.0,EUR
100330,4,P0086,6,719.0,4314.0,EUR
100331,1,P0475,1,39.0,39.0,EUR
100331,2,P0407,3,149.0,447.0,EUR
100331,3,P0223,6,34.0,204.0,EUR
100331,4,P0253,8,39.0,312.0,EUR
100331,5,P0033,3,729.0,2187.0,EUR
100332,1,P0517,5,34.0,170.0,EUR
100332,2,P0180,8,39.0,312.0,EUR
100332,3,P0023,2,1120.9,2241.8,USD
100332,4,P0208,8,19.0,152.0,EUR
100333,1,P0310,1,31.9,31.9,USD
100334,1,P0405,5,53.9,269.5,USD
100334,2,P0196,2,24.0,48.0,EUR
100334,3,P0420,9,42.9,386.1,USD
100334,4,P0461,6,48.4,290.4,USD
100334,5,P0422,2,129.0,258.0,EUR
100335,1,P0150,8,29.0,232.0,EUR
100335,2,P0064,1,399.0,399.0,EUR
100335,3,P0555,5,44.0,220.0,EUR
100336,1,P0265,4,42.9,171.6,USD
100336,2,P0373,8,24.0,192.0,EUR
100337,1,P0088,6,649.0,3894.0,EUR
100337,2,P0513,4,34.0,136.0,EUR
100337,3,P0246,8,34.0,272.0,EUR
100337,4,P0454,9,62.0,558.0,EUR
100337,5,P0104,5,399.0,1995.0,EUR
100338,1,P0394,7,34.0,238.0,EUR
100338,2,P0035,2,548.9,1097.8,USD
100338,3,P0368,10,29.0,290.0,EUR
100339,1,P0324,5,29.0,145.0,EUR
100340,1,P0477,10,34.0,340.0,EUR
100340,2,P0094,4,306.9,1227.6,USD
100340,3,P0455,6,75.0,450.0,EUR
100340,4,P0044,5,669.0,3345.0,EUR
100341,1,P0117,5,18.0,90.0,EUR
100341,2,P0241,8,34.0,272.0,EUR
100341,3,P0494,7,39.0,273.0,EUR
100341,4,P0223,3,37.4,112.2,USD
100341,5,P0334,5,19.0,95.0,EUR
100342,1,P0374,5,24.0,120.0,EUR
100343,1,P0193,2,19.0,38.0,EUR
100343,2,P0060,10,1179.0,11790.0,EUR
100343,3,P0221,6,34.0,204.0,EUR
100344,1,P0403,9,25.0,225.0,EUR
100344,2,P0396,6,31.9,191.4,USD
100344,3,P0459,7,29.0,203.0,EUR
100344,4,P0234,5,34.0,170.0,EUR
100344,5,P0257,3,21.0,63.0,EUR
100345,1,P0500,8,29.0,232.0,EUR
100345,2,P0321,5,34.0,170.0,EUR
100345,3,P0222,5,34.0,170.0,EUR
100346,1,P0228,9,37.4,336.6,USD
100346,2,P0215,6,12.0,72.0,EUR
100346,3,P0598,8,42.9,343.2,USD
100346,4,P0146,4,14.0,56.0,EUR
100347,1,P0243,10,14.0,140.0,EUR
100347,2,P0418,6,26.4,158.4,USD
100347,3,P0205,4,37.4,149.6,USD
100347,4,P0031,7,449.0,3143.0,EUR
100347,5,P0256,7,34.0,238.0,EUR
100348,1,P0244,1,18.0,18.0,EUR
100348,2,P0349,1,19.0,19.0,EUR
100348,3,P0571,8,34.0,272.0,EUR
100348,4,P0257,4,21.0,84.0,EUR
100348,5,P0623,8,37.4,299.2,USD
100349,1,P0039,2,1179.0,2358.0,EUR
100349,2,P0407,3,149.0,447.0,EUR
100349,3,P0513,1,34.0,34.0,EUR
100350,1,P0120,4,31.9,127.6,USD
100350,2,P0562,2,34.0,68.0,EUR
100351,1,P0307,2,34.0,68.0,EUR
100352,1,P0484,2,48.4,96.8,USD
100352,2,P0172,3,39.0,117.0,EUR
100352,3,P0139,4,29.0,116.0,EUR
100352,4,P0383,10,18.0,180.0,EUR
100352,5,P0495,2,39.0,78.0,EUR
100353,1,P0283,5,39.0,195.0,EUR
100353,2,P0433,1,28.6,28.6,USD
100354,1,P0551,9,34.0,306.0,EUR
100355,1,P0571,1,34.0,34.0,EUR
100356,1,P0546,2,44.0,88.0,EUR
100356,2,P0033,2,729.0,1458.0,EUR
100356,3,P0320,2,24.0,48.0,EUR
100357,1,P0313,6,12.0,72.0,EUR
100357,2,P0332,4,42.9,171.6,USD
100357,3,P0329,5,31.9,159.5,USD
100357,4,P0102,2,149.0,298.0,EUR
100358,1,P0112,6,39.0,234.0,EUR
100358,2,P0371,7,31.9,223.3,USD
100358,3,P0543,5,44.0,220.0,EUR
100358,4,P0294,8,39.0,312.0,EUR
100359,1,P0376,8,39.0,312.0,EUR
100359,2,P0546,6,48.4,290.4,USD
100359,3,P0438,1,10.0,10.0,EUR
100360,1,P0385,10,19.0,190.0,EUR
100360,2,P0298,1,20.9,20.9,USD
100360,3,P0103,4,179.0,716.0,EUR
100361,1,P0257,3,21.0,63.0,EUR
100361,2,P0117,2,19.8,39.6,USD
100362,1,P0553,4,48.4,193.6,USD
100362,2,P0557,3,39.0,117.0,EUR
100363,1,P0506,6,29.0,174.0,EUR
100363,2,P0494,9,42.9,386.1,USD
100363,3,P0307,2,37.4,74.8,USD
100364,1,P0132,3,21.0,63.0,EUR
100364,2,P0039,7,1179.0,8253.0,EUR
100364,3,P0025,2,1153.9,2307.8,USD
100364,4,P0460,8,48.4,387.2,USD
100364,5,P0376,6,39.0,234.0,EUR
100365,1,P0526,6,29.0,174.0,EUR
100365,2,P0031,6,493.9,2963.4,USD
100365,3,P0164,5,20.9,104.5,USD
100365,4,P0101,1,99.0,99.0,EUR
100365,5,P0016,10,1098.9,10989.0,USD
100366,1,P0342,4,21.0,84.0,EUR
100366,2,P0079,5,449.0,2245.0,EUR
100367,1,P0026,5,1285.9,6429.5,USD
100367,2,P0507,5,31.9,159.5,USD
100368,1,P0581,8,48.4,387.2,USD
100368,2,P0150,9,31.9,287.1,USD
100368,3,P0485,2,37.4,74.8,USD
100368,4,P0468,7,48.4,338.8,USD
100368,5,P0144,2,39.0,78.0,EUR
100369,1,P0538,2,44.0,88.0,EUR
100369,2,P0581,2,44.0,88.0,EUR
100369,3,P0189,8,19.0,152.0,EUR
100369,4,P0543,10,44.0,440.0,EUR
100370,1,P0071,10,819.0,8190.0,EUR
100370,2,P0109,1,34.0,34.0,EUR
100370,3,P0159,9,23.1,207.9,USD
100371,1,P0260,10,19.0,190.0,EUR
100371,2,P0384,3,15.4,46.2,USD
100371,3,P0020,5,669.0,3345.0,EUR
100372,1,P0431,4,103.4,413.6,USD
100373,1,P0393,2,34.0,68.0,EUR
100373,2,P0011,9,1519.0,13671.0,EUR
100374,1,P0252,10,39.0,390.0,EUR
100374,2,P0097,5,249.0,1245.0,EUR
100374,3,P0410,8,29.0,232.0,EUR
100374,4,P0008,1,1319.0,1319.0,EUR
100375,1,P0214,7,29.0,203.0,EUR
100375,2,P0504,6,42.9,257.4,USD
100375,3,P0497,8,39.0,312.0,EUR
100376,1,P0084,2,1279.0,2558.0,EUR
100377,1,P0063,9,779.0,7011.0,EUR
100377,2,P0399,3,39.0,117.0,EUR
100377,3,P0028,2,1299.0,2598.0,EUR
100377,4,P0406,3,86.9,260.7,USD
100377,5,P0058,3,899.0,2697.0,EUR
100378,1,P0511,2,29.0,58.0,EUR
100378,2,P0255,9,39.0,351.0,EUR
100378,3,P0187,1,12.0,12.0,EUR
100379,1,P0246,5,34.0,170.0,EUR
100379,2,P0006,5,1516.9,7584.5,USD
100379,3,P0083,1,1119.0,1119.0,EUR
100379,4,P0385,5,19.0,95.0,EUR
100380,1,P0313,2,12.0,24.0,EUR
100380,2,P0054,9,679.0,6111.0,EUR
100381,1,P0135,5,24.0,120.0,EUR
100381,2,P0547,8,39.0,312.0,EUR
100381,3,P0206,8,24.0,192.0,EUR
100381,4,P0440,9,18.0,162.0,EUR
100381,5,P0621,4,39.0,156.0,EUR
100382,1,P0006,5,1516.9,7584.5,USD
100382,2,P0233,2,24.0,48.0,EUR
100382,3,P0522,8,29.0,232.0,EUR
100383,1,P0605,9,31.9,287.1,USD
100383,2,P0517,8,34.0,272.0,EUR
100383,3,P0608,3,29.0,87.0,EUR
100383,4,P0203,5,34.0,170.0,EUR
100384,1,P0230,10,13.2,132.0,USD
100384,2,P0385,9,19.0,171.0,EUR
100384,3,P0429,5,47.3,236.5,USD
100384,4,P0281,4,26.4,105.6,USD
100384,5,P0181,4,29.0,116.0,EUR
100385,1,P0447,3,42.0,126.0,EUR
100386,1,P0457,4,98.0,392.0,EUR
100386,2,P0037,6,899.0,5394.0,EUR
100387,1,P0518,8,44.0,352.0,EUR
100387,2,P0019,2,549.0,1098.0,EUR
100388,1,P0350,1,29.0,29.0,EUR
100388,2,P0060,1,1179.0,1179.0,EUR
100389,1,P0591,8,44.0,352.0,EUR
100389,2,P0460,2,44.0,88.0,EUR
100389,3,P0180,10,42.9,429.0,USD
100390,1,P0573,3,39.0,117.0,EUR
100390,2,P0538,3,44.0,132.0,EUR
100390,3,P0103,2,179.0,358.0,EUR
100390,4,P0155,2,37.4,74.8,USD
100390,5,P0044,5,669.0,3345.0,EUR
100391,1,P0111,1,24.0,24.0,EUR
100391,2,P0497,9,42.9,386.1,USD
100391,3,P0212,1,19.0,19.0,EUR
100391,4,P0549,2,37.4,74.8,USD
100392,1,P0101,1,108.9,108.9,USD
100392,2,P0540,4,31.9,127.6,USD
100393,1,P0349,8,19.0,152.0,EUR
100393,2,P0143,5,24.0,120.0,EUR
100393,3,P0296,5,34.0,170.0,EUR
100394,1,P0061,3,548.9,1646.7,USD
100394,2,P0260,5,20.9,104.5,USD
100394,3,P0129,3,20.9,62.7,USD
100394,4,P0508,6,29.0,174.0,EUR
100395,1,P0159,7,23.1,161.7,USD
100395,2,P0549,7,34.0,238.0,EUR
100395,3,P0061,2,499.0,998.0,EUR
100396,1,P0250,8,24.0,192.0,EUR
100396,2,P0549,3,34.0,102.0,EUR
